category,link,big_title,lecture_link,middle_titles,lecture_time,teacher_name,teacher_post,teacher_profile,related_words,category_id
マネジメント,https://schoo.jp/course/7678,全1回中尾隆一郎さんが勧めるマネジメントの名著,['https://schoo.jp/class/10379'],['あなたが悩むマネジメントの答えはこの本の中に'],['60min'],中尾 隆一郎,中尾マネジメント研究所 代表取締役社長,中尾マネジメント研究所 代表取締役社長 兼 LIFULL取締役、旅工房 取締役、博報堂フェロー、東京電力フロンティアパートナーズ　投資委員、LiNKX監査役。2019年中尾マネジメント研究所を、自律してマネジメントできる経営リーダを育成するために設立。仕事をするスタンスとして、世の中に役立つ会社の世の中に役立つテーマである事。そして当社が役立てる内容、形で、『気持ちの良い方々と一緒』にプロジェクトを進められる事を大事にしています。リクルートグループ29年間でIT会社社長、住宅領域での事業開発担当執行役員などを通じて事業執行、事業開発、管理会計、マーケティング、人材採用、組織創り、KPIなどのスキルを習得。著書として『最高の結果を出すKPIマネジメント』12刷。『「数字で考える」は武器になる』6刷など13冊。最新刊として『世界一シンプルな問題解決』を2022年2月19日発売。,"['マネジメント', 'リーダーシップ', '人材育成']",3
マネジメント,https://schoo.jp/course/7671,全1回お坊さんに学ぶ心理的安全性,['https://schoo.jp/class/10365'],['お坊さんに学ぶ心理的安全性'],['60min'],鈴木 秀彰,僧侶、理学療法士、コーチ,"実家で僧侶を務めながら、理学療法士としても病院勤務（回復期病棟を中心に）からスタート。リハビリテーション（アスリート、終末期、在宅、通所）を経験。この間、新規事業立ち上げを多く経験、また管理者、人材育成、採用なども兼務。
その後、人材派遣会社ビジネス事業部にて派遣社員を束ねるマネージャーとして約100名、また行政委託現場責任者としても約50名のマネジメント経験あり。
個人相談をはじめ、集団での対話の場を作る。（死生観カフェや子育て座談会、仏教を学ぶ会など）
その活動が、ヤフートップ記事として取り上げられ、またNHK、女性セブンや日本経済新聞などにも掲載。パナソニックホールディングスにて「次の100年を考える」研修ゲストスピーカーとして登壇、シブヤ大学や教職員向けなどの研修講師経験あり。
本質に迫る気づきを生み、自由に対話できる場、どこか心地よい居場所を作ることを得意とする。","['メンタルヘルス', 'モチベーション', 'チームビルディング', '業務効率化', 'ビジネス基礎力']",3
マネジメント,https://schoo.jp/course/7627,全1回日本一走るアナウンサーから学ぶ「逆境ポジティブ変換タイム」,['https://schoo.jp/class/10273'],['日本一走るアナウンサーから学ぶ「逆境ポジティブ変換タイム」'],['60min'],長谷川 朋加,日本一走るアナウンサー,"日本一走るアナウンサーとして東京を拠点に活動。
NHK山形放送局、四国放送、福島テレビを経て2021年春にフリーに転身。
司会、リポーター、ナレーション、モデル、講師、広報PRなど活動分野は多岐にわたる。
全国各地のマラソン大会でMCやゲストを務めるほか、ランニングの魅力を伝えるための自主イベントも開催。
ランニング親善大使。フルマラソンの自己ベストは3時間13分33秒。","['コミュニケーション術', 'ストレッチ', 'マネジメント', 'メンタルヘルス', 'モチベーション', '印象づくり', '行動習慣', 'マインドマップ', '交渉術']",3
マネジメント,https://schoo.jp/course/7597,全1回営業成績を伸ばす商談管理入門,['https://schoo.jp/class/10217'],['営業成績を伸ばす商談管理入門'],['30min'],中野 三四郎,代表取締役CEO,"人材派遣会社に新卒入社後、一貫してマーケティング部門に従事。営業戦略の立案、SFA / CRMの企画開発・運用、顧客分析などを行う。
その後、M&Aコンサルファームやメーカーの営業企画などを経て、株式会社トライエッジを設立。HubSpotを中心としたMA/SFAの導入・運用支援を主軸に事業を展開。
青山学院大学 国際マネジメント研究科 卒","['マネジメント', '仕事術', '営業', 'ビジネスフレームワーク', '業務効率化', '課題解決力']",3
マネジメント,https://schoo.jp/course/7600,全1回新任管理職として任された人におすすめの授業〈Schoo NewLife Challenge〉,['https://schoo.jp/class/10222'],['新任管理職として任された人におすすめの授業〈Schoo NewLife Challenge〉'],['30min'],越川 慎司,株式会社クロスリバー 代表取締役CEO,マイクロソフト米国本社に入社し業務執行役員としてPowerPointやTeamsなどの責任者を歴任。2017年にクロスリバーを設立し、メンバー全員が週休3日・複業(専業禁止)しながら800社以上の働き方改革と学び方改革を支援。著書25冊『AI分析でわかったトップ5%社員の習慣』など。フジテレビ『ほんまでっか!?TV』準レギュラーなどメディア出演多数。,"['スクー', 'マネジメント']",3
マネジメント,https://schoo.jp/course/7592,全1回急成長を導く『マネージャーの型』,['https://schoo.jp/class/10207'],['急成長を導く『マネージャーの型』'],['60min'],長村禎庸,株式会社EVeM 代表取締役CEO,"2006年大阪大学卒。リクルート、DeNA、ハウテレビジョンを経てベンチャーマネージャー育成トレーニングを行うEVeM設立。 
DeNAでは広告事業部長、株式会社AMoAd取締役、株式会社ぺロリ社長室長兼人事部長などを担当。ハウテレビジョンでは取締役COOとして同社を東証マザーズ上場に導く。2020年株式会社EVeMを設立。マネジメントナレッジの展開やマネジメントプログラムの提供を通じてベンチャー企業を中心とした組織能力の向上を支援している。2021年技術評論社より「急成長を導くマネージャーの型〜地位・権力が通用しない時代の“イーブン""""なマネジメント〜」を出版。","['マネジメント', 'リーダーシップ', '人材育成']",3
マネジメント,https://schoo.jp/course/7583,全1回著者が解説「あの日、選ばれなかった君へ -新しい自分に生まれ変わるための7枚のメモ-」,['https://schoo.jp/class/10191'],['著者が解説「あの日、選ばれなかった君へ」スクー特別篇'],['60min'],阿部 広太郎,コピーライター,2008年、電通入社。人事局に配属されるも、クリエーティブ試験を突破し、入社2年目からコピーライターとして活動を開始。自らの仕事を「言葉の企画」と定義し、映画、テレビ、音楽、イベントなど、エンタメ領域からソーシャル領域まで越境しながら取り組んでいる。「今でしょ！」が話題になった東進ハイスクールのCM「生徒への檄文」篇の制作に携わる。その他にも、尾崎世界観率いるクリープハイプがフリーマガジン「R25」とコラボしてつくったテーマソング「二十九、三十」の企画。松居大悟監督による映画「アイスと雨音」、「君が君で君だ」のプロデュース。ソーシャルエンターテインメントの「ダイアログ」シリーズのクリエーティブディレクション。作詞家として「向井太一」や「さくらしめじ」に詞を提供。2015年より、BUKATSUDO講座「企画でメシを食っていく」を主宰。著書に『待っていても、はじまらない。－潔く前に進め』（弘文堂）。,"['モチベーション', '行動習慣', 'コーチング・メンタリング']",3
マネジメント,https://schoo.jp/course/7549,全1回業務の「属人化」を「標準化」に変える 情報共有仕組み化のコツ,['https://schoo.jp/class/10100'],['業務の「属人化」を「標準化」に変える 情報共有仕組み化のコツ'],['60min'],内田 孝輔,プライズ株式会社　代表取締役CEO,"2004年早稲田大学政治経済学部卒業後、アクセンチュア経営コンサルティング本部等にて多数の戦略・業務改革コンサルティング業務に従事。
その後、カカクコム食べログ本部等3社にて新規事業の立ち上げおよび事業経営に従事した後、株式会社iettyにて取締役COOとして業務改革、オペレーション組織立ち上げを中心とした幅広い企業経営に携わる。
営業から経理まで幅広い領域における業務変革をコンサルタント・事業経営者としてリードした経験を有する業務変革のプロフェッショナル。","['マネジメント', '職場環境改善']",3
マネジメント,https://schoo.jp/course/7610,全2回人事評価 部下の評価を正しく行うポイント,"['https://schoo.jp/class/10239', 'https://schoo.jp/class/10240']","['評価者としての心得と評価の留意点', '評価面談の手順とポイント']","['20min', '20min']",越智 恵,コンサルタントマネージャー,"株式会社ホスピタリティ&グローイング・ジャパン　コンサルタントマネージャー
＜経歴＞小売業　統轄エリアマネージャー(22店舗担当)人事部部長、不動産業　人事課課長、大手販社　人材開発部マネージャー＜得意分野＞新入社員の接客・接遇・ビジネスマナーから上層階層のマネジメントスキルまで幅広く対応。クライアントの現状を細かくお伺いし、目指すべき姿を明確にし教育プログラムを構築します。＜ひとこと＞研修内容やプログラムも重要ですが、資本主義社会の中で生き抜くためのマインドを醸成することが重要だと考えています。現状の職場・職位・役割に関わらず、自ら存在価値を高めて行ける人材育成をモットーとしています。","['人材育成', '評価・フィードバック']",3
マネジメント,https://schoo.jp/course/7565,全1回無茶ぶりに負けないフリートーク練習法,['https://schoo.jp/class/10126'],['無茶ぶりに負けないフリートーク練習法'],['60min'],佐伯 衞駿,SAEKIアナウンススクール 代表,アナウンサーを目指す学生のためのスクールを東京で開講しています。これまで約300人の学生が各局のアナウンサーへと巣立っていきました。私自身はアナウンサーとしての経験はありませんが、アナウンサーを目指す学生をスタートラインに導くという仕事においては自負があります。この10年近く、一生懸命な人たちがどうすればプロとして形になるかの試行錯誤を続けてまいりました。,"['コミュニケーション術', 'ファシリテーション', 'プレゼンテーション', 'モチベーション', 'リーダーシップ', '印象づくり', '行動習慣', 'コーチング・メンタリング', 'セルフブランディング', 'ビジネス基礎力']",3
マネジメント,https://schoo.jp/course/7547,全1回新任マネジャー向け チーム全員が追いかける目的・目標の作り方,['https://schoo.jp/class/10096'],['新任マネジャー向け チーム全員が追いかける目的・目標の作り方'],['60min'],坪谷 邦生,株式会社壺中天 代表取締役,"1999年、立命館大学理工学部を卒業後、エンジニアとしてIT企業（SIer）に就職。2001年、疲弊した現場をどうにかするため人事部門へ異動、人事担当者、人事マネジャーを経験する。2008年、リクルート社で人事コンサルタントとなり50社以上の人事制度を構築、組織開発を支援する。2016年、急成長中のアカツキ社で人事企画室を立ち上げる。2020年、「人事の意志を形にする」ことを目的として壺中天を設立。

20年間、人事領域を専門分野としてきた実践経験を活かし、人事制度設計、組織開発支援、人事顧問、人材マネジメント講座などによって、企業の人材マネジメントを支援している。

主な著作『人材マネジメントの壺』(2018)、『図解 人材マネジメント入門』（2020）など。","['マネジメント', 'ビジョンマネジメント', 'ビジネス基礎力']",3
マネジメント,https://schoo.jp/course/7543,全7回続・ビジネスで使える賢い心理学,"['https://schoo.jp/class/10079', 'https://schoo.jp/class/10137', 'https://schoo.jp/class/10247', 'https://schoo.jp/class/10322', 'https://schoo.jp/class/10323', 'https://schoo.jp/class/10527', 'https://schoo.jp/class/10583']","['ケース1：嫌われずにうまく注意したい', 'ケース2：初対面の人との会話を盛り上げるためには？', 'ケース3：だらだらと集中できない時に効くセルフコントロール法は？', 'ケース4：絶対に失敗したくない打ち合わせで相手の懐に入るには？', 'ケース5：可愛がられる「聞き上手」のテクニックとは', 'ケース6：なりたい自分に近づくためのセルフイメージの高め方は？', 'ケース7：気を使いすぎて疲れてしまう']","['45min', '45min', '45min', '45min', '45min', '45min', '45min']",岸 正龍,一般社団法人日本マインドリーディング協会理事,"上智大学経済学部卒、多摩美術大学芸術学部除籍。大学卒業を前に萩本欽一さんの事務所で芸人になるが、お笑いが「人の心理」や「言葉」に大きく左右されることに魅せられコピーライターに転身。「人の心を動かす言葉」を深めたあと32歳でオープンした7坪の眼鏡店が年商５億円を突破するとテレビや新聞などマスコミ取材が殺到。1,500社が集うマーケティング団体で年間最優秀賞を受賞した。ところが目の前に、安さが武器の大型店がオープンして売上げ半減。「心理学は役に立たないのか」との絶望の中、無意識に介入する知見に巡り合いV字回復。近年は実業のかたわら、自身を助けてくれたこの心理学を本や講演やラジオなどを通して伝え、多くの成功例を生んでいる。『禁断の心理話術エニアプロファイル』(フォレスト出版)や『人生を変える心理スキル99』（きこ書房）など著作多数。","['コミュニケーション術', '印象づくり', 'コーチング・メンタリング']",3
マネジメント,https://schoo.jp/course/7526,全2回火消しのプロが語る、プロジェクトのトラブル解決,"['https://schoo.jp/class/10040', 'https://schoo.jp/class/10042']","['準備が9割・炎上のメカニズムと理解必須の重要項目', 'リーダーが執るべき「具体的なアクション」とは']","['60min', '60min']",木部 智之,デロイト トーマツ コンサルティング合同会社 ディレクター,"横浜国立大学大学院環境情報学府工学研究科 修了。日本IBMに入社し、数々の炎上プロジェクトの火を消し、エグゼクティブ・プロジェクト・マネージャーに。
2018年よりパナソニックのソリューションビジネスの立ち上げに従事し、2020年に最年少でパナソニック システムソリューションズ ジャパン執行役員に就任。
2022年4月よりパナソニック コネクト GSOLカンパニー役員。2022年9月より現職。著書に、「入社１年目のビジネススキル大全 (三笠書房）」「プロジェクトのトラブル解決大全　小さな問題から大炎上まで使える「プロの火消し術86」 （KADOKAWA）」「超速ＰＣ仕事術―年間２４０時間を生み出す （東洋経済新報社）」などがある。
東洋経済オンライン、プレジデントオンラインやビジネス雑誌にも多数寄稿している。これまで、プロジェクト現場に従事する傍ら、人材育成にも力をいれており、社内外でビジネススキルや仕事術に関する研修やセミナーを実施。","['コミュニケーション術', 'マネジメント', 'リーダーシップ', '仕事術', '経営', 'コーチング・メンタリング', '職場環境改善', '組織運営', 'ロジカルシンキング', 'チームビルディング', '評価・フィードバック', '交渉術', '課題解決力']",3
マネジメント,https://schoo.jp/course/7520,全6回10分で学ぶデキる若手の仕事術,"['https://schoo.jp/class/10023', 'https://schoo.jp/class/10063', 'https://schoo.jp/class/10111', 'https://schoo.jp/class/10179', 'https://schoo.jp/class/10261', 'https://schoo.jp/class/10320']","['東大生に学ぶコスパの良い時間の使い方', '部下のやる気を下げない注意の仕方', 'デザイナーじゃなくても役立つ色選びのコツ', '英語で自己紹介が出来るようになる簡単例文', '取引先の無茶ぶりをスマートに断るコツ', '仕事のミスを減らすコツ']","['10min', '10min', '10min', '10min', '10min', '10min']",布施川 天馬,東大生ライター,"1997年生まれ 東京大学文学部4年生
世帯年収300万円台の家庭に生まれ、予備校に通うだけの金銭的余裕がなかったため、 オリジナルの「お金も時間も節約する勉強法」を編み出し、一浪の末、東大合格を果たす。現在は、自身の勉強法や受験合格法を全国に広めるために、全国の学校へ赴いて勉強法の講演を行うなど、精力的に活動している。著書に『東大式時間術』『東大式節約勉強法』などがある。","['コミュニケーション術', 'ビジネス英会話', 'リーダーシップ', '人材育成', '時間術', '色彩', 'ビジネス基礎力']",3
マネジメント,https://schoo.jp/course/7511,全4回チームワークの教科書【2023年版】,"['https://schoo.jp/class/10011', 'https://schoo.jp/class/10012', 'https://schoo.jp/class/10105', 'https://schoo.jp/class/10276']","['チームの心理的安全性を高める', 'モチベーションアップの仕組み', '組織の人材を活かす関係性づくり', '社員の意識を合わせるためのコミュニケーション']","['60min', '60min', '60min', '60min']",田中 弦,Unipos株式会社　代表取締役社長CEO,1999年にソフトバンク株式会社のインターネット部門採用第一期生としてインターネット産業に関わる。ブロードキャスト・コム（現 Yahoo!動画）の立ち上げに参加。その後ネットイヤーグループ創業に参画。 2001年経営コンサルティング会社コーポレイトディレクションに入社。 2005年ネットエイジグループ（現UNITED）執行役員。モバイル広告代理店事業の立ち上げにかかわる。2005年Fringe81株式会社を創業、代表取締役に就任。2013年3月マネジメントバイアウトにより独立。2017年8月に東証マザーズへ上場。2017年に発⾒⼤賞という社内⼈事制度から着想を得たUniposのサービスを開始。2021年10月に社名変更をし、Unipos株式会社 代表取締役社長として感情報酬の社会実装に取り組む。2022年10月に著書「心理的安全性を高めるリーダーの声かけベスト100（ダイヤモンド社刊）」を刊行。,"['マネジメント', 'モチベーション', 'チームビルディング']",3
マネジメント,https://schoo.jp/course/7426,全2回実践のためのリーダーシップ理論 -伝統と最先端-,"['https://schoo.jp/class/9673', 'https://schoo.jp/class/9965']","['リーダーシップ研究の流れ／代表的な理論を活用する', '職場を元気にする シェアド・リーダーシップ']","['60min', '60min']",石川 淳,立教大学統括副総長/立教大学経営学部教授/博士（経営学）,"慶應義塾大学法学部卒。慶應義塾大学大学院経営管理研究科修士・博士課程修了後、山梨学院大学、米国・オレゴン大学客員教授を経て現職。2014-2017年の間、立教大学経営学部長。2014-2020年の間、立教大学リーダーシップ研究所所長。専門分野は組織行動論、リーダーシップ論。著書に『リーダーシップの理論』（単著）、『シェアド・リーダーシップ』（単著）、『グローバル研究開発人材の育成とマネジメント』（分担執筆）、『Organizational Leadership: Concepts, Cases and Research』（分担執筆）など多数。また、国際学会や国際学術誌での発表も多く、2014年にはPan-Pacific Conference XXXIにてOutstanding Paper Awardを受賞。現在、国内学術誌である『組織科学』および『人材育成研究』に加えて、国際学術誌であるAsia Pacific Business ReviewにてInternational Editorを務める。",['リーダーシップ'],3
マネジメント,https://schoo.jp/course/7428,全2回【実践】頼られるリーダーの自己育成法,"['https://schoo.jp/class/9677', 'https://schoo.jp/class/9721']","['あなたは「振り返り」をしてますか？', 'あなたは「部下」から話しかけられますか？']","['60min', '60min']",二ノ丸  友幸,プロラグビーコーチ／人材育成プロデューサー,"ラグビーを始めるため名門・啓光学園中学・高校、同志社大学に進学。
卒業後は、ラグビーの本場ニュージーランド留学を経て、ジャパンラグビートップリーグ（現：ジャパンラグビー リーグワン）のクボタスピアーズでトップリーガーとして選手生活を送り、2006年に引退。
引退後は、株式会社クボタにて、法務部、広告宣伝部で従事するなど社業に専念する。
 
2012年に日本ラグビーフットボール協会リソースコーチ（協会から任命を受けたトップコーチ）となり、
U17/U18ラグビー日本代表コーチを歴任するなど、特にユース世代選手の発掘・育成・強化に携わる。
 
2016年には約15年勤務した株式会社クボタを退社し、人材育成プロデュース事業、スポーツコーチング事業、デュアルキャリアサポート事業を主に展開する「Work Life Brand」を設立し、代表に就任。
全国屈指の強豪チームである奈良県立御所実業高校ラグビー部やカーリングチーム、更にはサッカーやハンドボール、バレーボールなどのコーチなど、10を超える契約を結びサポートしている。
また、主体的に行動する”自考動型人材”を提唱し、新入社員から管理職までの階層別の研修・講演を行うなど、
スポーツとビジネスの両分野でデュアルに活動している。
（コロナ禍におけるオンラインの講義は国内外で200回を超える）
 
2021年、指導者と保護者が学び続け、選手を含めた全ての人びとが幸せになることを理念とした、「＃他競技から学ぼう」の代表プロモーターとして活動をスタート。
 
2022年、監督ではなくいわゆるNO.2の存在である“コーチ“に限定し、少人数制ディスカッション型セミナー”二ノ丸友幸の参謀サミット”を主宰している。
 
テレビ解説、ラジオなどのメディアにも出演中","['コミュニケーション術', '人材育成', 'コーチング・メンタリング']",3
マネジメント,https://schoo.jp/course/7417,全1回「分かりづらい話」を諦めない理解力,['https://schoo.jp/class/9659'],['「理解する」とはどういうことか'],['60min'],山口 拓朗,伝える力[話す・書く]研究所／山口拓朗ライティングサロン主宰,出版社で編集者・記者を務めたのちに独立。27年間で3700件以上の取材・執筆歴を誇る。現在は執筆活動に加え、講演や研修を通じて「好意と信頼を獲得する伝え方の技術」や「伝わる文章の書き方」等の実践的ノウハウを提供。アクティブフォロワー数400万人の中国企業「行動派」に招聘され、北京ほか6都市で「Super Writer養成講座」も定期開催中。著書に『伝わる文章が「速く」「思い通り」に書ける 87の法則』（明日香出版社）『9割捨てて10倍伝わる「要約力」』『1%の本質を最速でつかむ「理解力」』（共に日本実業出版社）『マネするだけで「文章がうまい」と思われる言葉を1冊にまとめてみた。』（すばる舎）ほか25冊以上。 伝え方の本質をとらえたノウハウは言語の壁を超えて高く評価されており、中国、台湾、韓国など海外でも翻訳されている。,"['コミュニケーション術', 'コーチング・メンタリング', 'AI時代の人間力']",3
マネジメント,https://schoo.jp/course/7402,全3回組織を育てるリーダーの コーチング思考と対話法,"['https://schoo.jp/class/9621', 'https://schoo.jp/class/9671', 'https://schoo.jp/class/9672']","['チームを導くリーダーの セルフコーチング', 'メンバーを導く コーチングの聴き方', '動機づけを促す コーチングの技術']","['60min', '60min', '60min']",大坂谷 勇輝,㈱LEBEN CAREER CEO,"秋田県は男鹿市の生まれ。 大学卒業後、小売流通業界にて店舗運営責任者として従事。
前社退職後、東南アジアにて半年間のバックパッカー生活。 帰国後、製薬業界にて、人事戦略室、社長秘書室、人事総務業務に従事。 2014年に人材開発事業「LEBEN CAREER」を創業し、法人設立後は代表取締役に就任。
同社では「コーチングを受けたい・学びたい」というビジネスパーソン向けにコーチングサービスの『LCPコーチング』及び、コーチングスクール『LCPコーチングアカデミー』を運営。 
専門領域は、キャリア変革を目的とした行動変容的アプローチ。",['コーチング・メンタリング'],3
マネジメント,https://schoo.jp/course/7404,全1回忙しすぎるあなたへ 自分時間の取り戻し方,['https://schoo.jp/class/9624'],['時間の作り方と使い方を見直して「ME TIME」を持つ'],['60min'],池田 千恵,(株)朝6時代表 早起きトレーナー/キャリアコンサルタント,"株式会社 朝6時代表。早起きトレーナー／国家資格キャリアコンサルタント。外食ベンチャー、外資系戦略コンサルティング会社を経て、2009年に『「朝4時起き」で、すべてがうまく回りだす！』（マガジンハウス）を刊行。ベストセラーとなり、「朝活の第一人者」と呼ばれるようになる。夜型→朝型への実体験と、多くの人に早起き習慣化を指導した実績をもとに、2010年より朝専用手帳『朝活手帳』をプロデュース。13年連続で発売する人気手帳となる。「朝１時間」の業務改革による生産性向上の手法を企業に指導しているほか、個人に向けては、今のままの働き方で良いのか迷うキャリアの踊り場期に、朝時間でなりたい自分を言語化し、行動するコミュニティ「朝キャリ（R）」（https://ikedachie.com/course/salon/）を主宰。2022年11月現在6歳の子供を育てるワーキングマザー。

Twitter, Instagram @ikedachie","['マネジメント', '時間術', '行動習慣']",3
マネジメント,https://schoo.jp/course/7369,全1回メンバーと心がつながる上司力,['https://schoo.jp/class/9576'],['メンバーと心がつながる上司力'],['30min'],竹内義晴,特定非営利活動法人しごとのみらい　理事長,"""特定非営利活動法人しごとのみらい理事長の竹内義晴です。「楽しくはたらく人・チームを増やす」をテーマにコミュニケーションや組織づくりに関わる企業研修や講義に従事しています。また2017年よりサイボウズ株式会社で複業を開始。複業や2拠点ワーク、テレワークなど今後の仕事の在り方を自ら実践し、地域を跨いだ活動経験からワーケーションや地域活性化のための事業開発にも関わっています。新潟県在住。
著書『Z世代・さとり世代の上司になったら読む本 引っ張ってもついてこない時代の「個性」に寄り添うマネジメント』（翔泳社）""","['コミュニケーション術', 'マネジメント', 'リーダーシップ', '人材育成', '経営', 'コーチング・メンタリング', '組織運営', 'チームビルディング', 'キャリアマネジメント', '評価・フィードバック', '交渉術', '報連相', '複業・副業', 'ビジネス基礎力']",3
マネジメント,https://schoo.jp/course/7347,全1回女性の政治参画によるポジティブインパクト,['https://schoo.jp/class/9519'],['女性の政治参画によるポジティブインパクト'],['45min'],村上 フレンツェル 玲,一般財団法人 村上財団 代表理事,"2022年1月、村上財団代表理事に就任。ハーバード大学公共政策大学院、エグゼクティブ養成プログラムに在籍。
前職は、株式会社三菱商事エネルギーグループ石油本部。慶應義塾大学法学部政治学科卒業、INSEAD（欧州経営大学院）経営学修士（MBA）。","['リーダーシップ', '政治', '社会']",3
マネジメント,https://schoo.jp/course/7363,全1回新メンバーへの業務の教え方,['https://schoo.jp/class/9550'],['仕事を教え、育てていく方法'],['60min'],Nバク,看護師・管理職YouTuber｜業務コンサルタント,看護師の経験や、管理職として働いた経験から、人との関わり方やものごとの捉え方など「人間力」を磨くことが何よりも重要だと再認識する。2020年より主にYouTubeで、働いているとぶつかる壁の乗り越え方（仕事術／キャリア／人間関係など）について発信をしている。働く上で誰しもが持っておきたいこれらのノウハウは、医療従事者のみならず他業界からも多くの支持・共感を得ている。現在は、個人や企業に向けた業務コンサルティング・セミナー講師・執筆など活動の幅は多岐に渡る。著書「仕事も人間関係もうまくいく」（日本看護協会出版会）出版。,"['人材育成', '仕事術', 'ビジネス基礎力']",3
マネジメント,https://schoo.jp/course/7367,全4回チームビルディング-リーダーの振る舞いを学ぶ-,"['https://schoo.jp/class/9558', 'https://schoo.jp/class/9559', 'https://schoo.jp/class/9560', 'https://schoo.jp/class/10106']","['チームが結成されたばかりの「同調期初期」のリーダーの振る舞い', '心理的安全性が生まれた「同調期後期」のリーダーの振る舞い', 'チーム内が衝突し始めた「混沌期」のリーダーの振る舞い', 'チームを自分ごと化し始めた「調和期」のリーダーの振る舞い']","['60min', '60min', '60min', '60min']",長尾 彰,組織開発ファシリテーター,"日本福祉大学卒業後、東京学芸大学にて野外教育学を研究後、冒険教育研修会社、玩具メーカー、人事コンサルティング会社を経て独立。
企業、団体、教育、スポーツの現場など、約20年にわたって3000回を超えるチームビルディングを実施、現在は複数の法人で「エア社員」の肩書のもと、事業開発やサービス開発、社内外との横断プロジェクトを通じた組織づくりをファシリテーションする。
株式会社ナガオ考務店代表取締役、一般社団法人プロジェクト結コンソーシアム理事長、学校法人茂来学園大日向小学校の理事を兼任する。
著書に『宇宙兄弟「完璧なリーダー」は、もういらない。』『宇宙兄弟　今いる仲間でうまくいく チームの話』(学研プラス)がある。",['チームビルディング'],3
マネジメント,https://schoo.jp/course/7331,全1回関係構築に活かすキャリアコンサルタントの視点,['https://schoo.jp/class/9488'],['キャリアコンサルタント流 人との向き合い方'],['60min'],原田 政樹,株式会社ココスタディ代表取締役社長,"1974年生まれ、神奈川県伊勢原市出身、川崎市在住。

スムーズに学習し合格できる教材を作り、楽しい授業・講義を提供し、学ぶひとりひとりとコミュニケーションをとり、顧客やパートナーとの前向きな関係づくりをモットーに、楽習（がくしゅう）環境を創ることを、私のミッションとしています。

2014年に独立し、教材開発と講師を中心に業務を展開、求職者の職業訓練も行っています。また、企業研修では、そもそもの専門分野である、財務会計研修や、簿記検定対策研修を行っており、商工会議所でのセミナー講師も務めています。

キャリア関連分野では、第49回CDA資格認定試験合格、そして国家資格キャリアコンサルタントに登録。試験合格に役立つ情報や学べる教材を提供し、資格取得を目指す皆様を応援しています。","['キャリア', '人材育成', 'チームビルディング']",3
マネジメント,https://schoo.jp/course/7314,全1回まじめすぎる女性のためのキャリア処方箋,['https://schoo.jp/class/9455'],['まじめすぎる女性のためのキャリア処方箋'],['60min'],木下 紫乃,株式会社ヒキダシ代表取締役社長兼スナックひきだし紫乃ママ,"1991年新卒でリクルート入社。キャリアの中心は人材育成。結婚→退職→転職→海外帯同→家出→無職→離婚からの転職→大学院→独立…等公私とも多彩な経験を経て2016年ミドル・シニアのキャリア支援を柱とする㈱ヒキダシを設立。50代向けキャリア研修講師や、個人向けにはキャリアの壁打ち（人生相談）を生業とするかたわら、2017年より人をつなぐコミュニティとして、昼だけ開店する「昼スナックひきだし」を開店。紫乃ママとしてカウンターに立つ。人の強みや持ち味をヒキダシながら、挑戦する人を様々な形でエンパワーメントしています。
日経ARIA「昼スナックでママに人生相談」連載中。2020年「45歳からのやりたくないことをやめる勇気」出版。","['キャリア', 'モチベーション', 'キャリアマネジメント']",3
マネジメント,https://schoo.jp/course/7351,全1回意欲が高まる学習目標デザイン,['https://schoo.jp/class/9529'],['継続できる目標の立て方と管理'],['20min'],大坂谷 勇輝,㈱LEBEN CAREER CEO,"秋田県は男鹿市の生まれ。 大学卒業後、小売流通業界にて店舗運営責任者として従事。
前社退職後、東南アジアにて半年間のバックパッカー生活。 帰国後、製薬業界にて、人事戦略室、社長秘書室、人事総務業務に従事。 2014年に人材開発事業「LEBEN CAREER」を創業し、法人設立後は代表取締役に就任。
同社では「コーチングを受けたい・学びたい」というビジネスパーソン向けにコーチングサービスの『LCPコーチング』及び、コーチングスクール『LCPコーチングアカデミー』を運営。 
専門領域は、キャリア変革を目的とした行動変容的アプローチ。","['マネジメント', '人事', '人材育成', '行動習慣', 'キャリアマネジメント', 'セルフブランディング']",3
マネジメント,https://schoo.jp/course/7349,全1回人的資本を活かした自律型組織,['https://schoo.jp/class/9523'],['人的資本の最大化に向けて必要なこと'],['35min'],上林 周平,株式会社NEWONE　代表取締役社長,大阪大学人間科学部卒業。 アンダーセンコンサルティング（現アクセンチュア）に入社。2002年、株式会社シェイク入社。企業研修事業の立ち上げ、商品開発責任者としてプログラム開発に従事。新人～経営層までファシリテーターを実施。2015年、代表取締役に就任。2017年9月、これからの働き方をリードすることを目的に、エンゲージメント向上を支援する株式会社NEWONEを設立。米国CCE.Inc.認定　キャリアカウンセラー。,"['人事', '人材育成', '経営', '組織運営']",3
